Wanted Dead Or Alive,Bon Jovi,149.31999999999999,12.371703448275863,0,-6.1289999999999996,1986
Awakening,Switchfoot,125.991,3.1840266169154225,0.7015404801013827,-4.1890000000000001,2006
Another Town,Regina Spektor,88.363,-6.9929321126058799,0.72219836839404306,-11.257999999999999,2006
Tahquamenon Falls,Sufjan Stevens,113.79900000000001,-2.6750413679808842,0.85992841117045382,-17.687999999999999,2003
Maybe Baby (New Year's Day),Sugarland,120.09399999999999,2.3498568977970384,0.60469351671353333,-6.907,2009
Get Clapped,Lloyd Banks / Mobb Deep,159.63200000000001,3.3505322320709103,0.5159636307203983,-5.3529999999999998,2006
Until The Whole World Hears - High without background vocals,Casting Crowns,158.02099999999999,8.9758279949330433,0,-6.2939999999999996,2009
Gunslinger (Album Version),Avenged Sevenfold,162.70599999999999,2.5747502491280514,0,-6.0940000000000003,2007
On the Sunny Side of the Street,Nat King Cole,183.465,-5.3474903611517819,0,-17.477,1987
Stich ins Glück,Tokio Hotel,116.00700000000001,8.5432863219895285,0,-5.9109999999999996,2007
Always Attract,You Me At Six,77.200999999999993,-0.07650575601374586,0.70321719632843205,-8.1739999999999995,2008
Don't Forget About Us,Mariah Carey,131.988,7.5465079197465688,0,-6.5510000000000002,2005
I Am,Train,168.036,5.197784445745512,0.68480745035348578,-7.5209999999999999,1996
I've Got This Friend (Album Version),Faith Hill,78.769000000000005,-1.7998346002252252,0.37253003936607959,-11.606999999999999,1993
Hair Of The Dog,Guns N' Roses,134.57599999999999,10.149249260667512,0.67874433673526402,-2.9660000000000002,1993
Steve Earle,Sugarland,207.845,7.1499310790835171,0.62070388414422184,-6.6509999999999998,2008
Angel,Jack Johnson,88.537000000000006,-18.457799237326157,0.77220363239160394,-19.149000000000001,2008
Yellow,Coldplay,89.171000000000006,-0.35134100462379159,0,-9.3409999999999993,2000
One More Chance,Michael Jackson,171.999,7.6571541853512706,0,-5.5549999999999997,2003
Watching Me Fall,The Cure,159.93100000000001,3.4891135791715064,0.6476057029282507,-3.9740000000000002,2000
Welcome To Paradise (Album Version),Green Day,179.97499999999999,2.8476705449482895,0,-4.6749999999999998,1994
Ojos Así,Shakira,87.054000000000002,11.688895203610411,0,-7.9359999999999999,1998
If I Were A Carpenter,Robert Plant,129.79599999999999,1.0123367786391042,0.6798864817101099,-13.015000000000001,1993
Queen Of The 21st Century,Bad Religion,161.071,2.1160817988668557,0.5519215149416955,-6.2889999999999997,2000
Behind Blue Eyes,Limp Bizkit,120.399,3.4749523977433001,0.9881033531974881,-6.8360000000000003,2003
Circus,Britney Spears,128.0,12.538873079365079,0,-6.6280000000000001,2008
Life Is A Highway,Rascal Flatts,103.071,4.6233160362107988,0.93996163438490832,-9.4329999999999998,2006
Every Little Bit Hurts,Alicia Keys,148.99600000000001,2.5797723445595855,0.61615664195520314,-9.4469999999999992,2005
Lullaby,OneRepublic,140.036,-18.090413000564016,0,-16.248999999999999,2009
Think About It,Aerosmith,106.678,11.516576367781155,0.55673986924563201,-9.625,1979
TiK ToK,Ke$ha,125.971,9.8352984693877552,0,-5.25,2009
Dancing For Rain,Rise Against,156.584,7.0520982672138626,0,-4.899,2004
Miss Sarajevo,U2,101.83,-1.435517563117453,0.53424518101790663,-8.5700000000000003,2002
There Ain't No Future In This,Reba McEntire,82.359999999999999,2.2005713601532566,0,-12.823,1994
It's All Coming Back To Me Now,Céline Dion,85.796000000000006,7.1299538804071245,0,-8.4380000000000006,1996
Suspension (Demo),Mae,151.114,6.3635718579234979,0,-5.0090000000000003,2006
Russian Roulette,Rihanna,99.828999999999994,7.8059579339723113,0,-9.4979999999999993,2009
Tops,The Rolling Stones,80.695999999999998,6.8683400462962965,0.62460878696257249,-10.506,1981
Flight Of Kings,The Classic Crime,176.04300000000001,4.9277937685459943,0.71584295460337188,-5.306,2006
Greed_ Hate_ Envy,Nelly,187.666,10.75935577644411,0,-7.9390000000000001,2000
Crimewave,Crystal Castles,85.331999999999994,10.067473207401695,0,-4.3250000000000002,2008
The Setting Sun,Switchfoot,120.861,5.5603280375699446,0.64400406713240832,-3.2829999999999999,2005
Here With Me,MercyME,86.953000000000003,0.64567546848381585,0.66922219928982518,-4.2240000000000002,2004
Rock N Roll,Ryan Adams,110.52800000000001,-7.8083553719008263,0.58269898732669601,-15.804,2003
Rocket,The Smashing Pumpkins,115.938,-0.84160910493827179,0.71374994424798388,-11.253,1993
Oh You (Christmas Blues),LCD Soundsystem,120.011,-0.2237980151780502,0.58644906618887416,-9.766,2010
Turf's Up,Brad Paisley,147.726,2.9388628133704735,0.53794364326360156,-6.6100000000000003,2008
Hang On To Your Ego (Stereo Backing Track),The Beach Boys,115.794,10.660658482142857,0,-8.0760000000000005,1997
Flying In A Blue Dream,Joe Satriani,126.94799999999999,7.6524946941323337,0,-7.3449999999999998,1989
I'm With The Band,Little Big Town,143.86699999999999,2.8872583826429978,0.67991153738736998,-5.6559999999999997,2007
Where My Christmas Lives,3 Doors Down,124.051,6.5379130036630038,0.43675176268158095,-7.2050000000000001,2009
Vagabonds,The Classic Crime,157.67400000000001,10.212224376731301,0.70048670834120685,-4.726,2010
Siva,The Smashing Pumpkins,109.218,-5.2303667268351388,0.81993836375189622,-9.5139999999999993,1991
Stay With Me,You Me At Six,141.99000000000001,3.9462058531746034,0.79544975991393507,-4.7220000000000004,2010
Memory Motel,The Rolling Stones,84.968000000000004,2.1888304176837541,0.63207608843023,-11.228999999999999,1976
Horseshoes And Handgrenades (Album Version),Green Day,142.982,9.0213525872442855,0.74077831985551956,-2.5950000000000002,2009
I'll Be Your Man,The Black Keys,120.227,2.6186710898796886,0.89542155943612189,-4.2789999999999999,2002
Slow Down,Ozzy Osbourne,152.59299999999999,9.7079785992217893,0.61926770198328129,-4.96,1983
Velvet Snow,Kings Of Leon,139.21100000000001,4.8449232371794881,0.72564108916006376,-6.1269999999999998,2004
You Shouldn't Kiss Me Like This,Toby Keith,84.463999999999999,4.2616337108013935,0.65578220827877065,-8.0129999999999999,1999
Adlai Stevenson,Sufjan Stevens,134.047,7.8511234290843808,0.84372222599346824,-7.4160000000000004,2006
Thinking About You (Live),Norah Jones,73.852000000000004,-7.2660654450261779,0,-17.468,2007
Wherever I May Roam,Metallica,136.19300000000001,7.919193033273916,0.58696901706891136,-4.016,1991
Friend Like That,Hawk Nelson,163.964,2.6021394787644789,0.71679313320780313,-4.0679999999999996,2008
Borrowed Time,John Lennon,116.134,10.902566682524579,0.67778715825342084,-11.569000000000001,1984
Walking Away,Lifehouse,126.026,-2.4059777646595828,0.64846314473493527,-7.2839999999999998,2005
Dear Old Donegal,Bing Crosby,116.71299999999999,0.22589506666666692,0,-16.091999999999999,2005
Rain Your Love Down,Stevie Wonder,103.866,4.775528698366954,0.43483809026085618,-8.6999999999999993,1995
Mistake [Live in Edmonton_ Moi Mix],Nickelback,169.363,9.9811686838124043,0,-6.2080000000000002,2005
Bring Me Down,Kanye West / Brandy,165.55099999999999,2.5557423319801531,0,-8.3030000000000008,2006
S'il Suffisait D'Aimer,Céline Dion,109.712,-3.9918461382113817,0,-17.686,1998
Afraid,Yellowcard,86.983999999999995,7.3326372881355937,0.67961359544878541,-3.8090000000000002,2007
The Last Carnival,Bruce Springsteen,137.185,-0.4826938596491227,0.58994621865410468,-14.920999999999999,2009
You Thought Wrong,Kelly Clarkson,111.17400000000001,5.3561656602254422,0.59234863219692424,-4.6820000000000004,2003
Can't Get There From Here,R.E.M.,145.078,2.9217512254901963,0.41375242159798564,-12.611000000000001,1985
Nature of the Experiment,Tokyo Police Club,201.49600000000001,8.0940720762976852,0.83715465648469001,-3.7810000000000001,2006
She's On Fire,Train,194.04599999999999,8.4095009331840238,0,-4.1360000000000001,2001
Side Of A Bullet (Album Version),Nickelback,133.00899999999999,10.13570437466452,0.25414052162391293,-2.7189999999999999,2005
May I Have This Dance,Copeland,114.012,0.30874529288702957,0,-8.1349999999999998,2003
Football Fight (1994 Digital Remaster),Queen,183.511,4.6832081920903956,0,-13.621,1980
Christmas Eve,Céline Dion,126.033,9.1016214177978902,0.46348966223727661,-6.2480000000000002,1998
Yes,Beyoncé,112.914,5.9123504975124375,0.68981639965265207,-12.228,2003
Feathers,Coheed and Cambria,132.928,6.5780546242774562,0.68373585056661212,-3.2999999999999998,2007
Pop Song 89,Motion City Soundtrack,130.00800000000001,6.3576146666666657,0.64148184715468826,-4.0730000000000004,2005
Be Here Now,Ray LaMontagne,116.22799999999999,-7.8824242081447968,0.78826878663080491,-17.381,2006
The Grey Man,Copeland,104.02500000000001,0.73421323894684554,0.7585176252464334,-5.4829999999999997,2008
You Look So Good In Love,George Strait,114.437,0.63515940656565661,0,-14.07,1983
Call That A Comeback,You Me At Six,156.02600000000001,9.1460511627906982,0,-3.5249999999999999,2008
Chimes Blues,Louis Armstrong,61.533999999999999,11.853690230961298,0,-19.686,1990
Go On Girl,Ne-Yo,168.01300000000001,4.5750701853953837,0,-6.306,2007
Give Me It,The Cure,170.68600000000001,11.395344868477794,0.61023136466219341,-6.9089999999999998,1984
Postcard From The Wasteland,Bon Jovi,87.494,0.52854244652406412,0,-6.2160000000000002,2003
Not Every Man Lives,Jason Aldean,157.523,1.8072044740973316,0.65167732938035938,-6.1159999999999997,2007
Bringin' On The Heartbreak,Mariah Carey,152.14500000000001,2.3072427956989245,0,-7.3380000000000001,2002
I Got It Bad,Toby Keith,88.927999999999997,-2.7726446830265847,0.3562019159234967,-7.1550000000000002,2005
Who Said We're Wack?,The Lonely Island,94.597999999999999,8.9391982401656307,0.84955446466602191,-3.1890000000000001,2009
Skit #2 (Kanye West/Late Registration),Kanye West,60.276000000000003,14.766002155172412,0,-12.352,2005
Rock 'n' Roll Rebel,Ozzy Osbourne,126.608,11.827722672064775,0,-7.7080000000000002,1983
Meridian,August Burns Red,120.258,5.5521077815829525,0.69378461585817019,-5.7279999999999998,2009
Treatise,Sonic Youth,80.393000000000001,6.4307749235473999,0.4507622416414992,-23.576000000000001,1999
My Michelle,Guns N' Roses,103.717,10.684051633045147,0.75853746691946478,-8.6419999999999995,1987
Open Arms,Journey,101.94,0.19258992805755418,0,-12.125,1981
You,Buckcherry,139.99799999999999,2.6221861728395059,0.68894023003992388,-4.9900000000000002,2001
Burning Bright [Remix],Shinedown,113.42700000000001,2.728962107208873,0.63877066056971421,-4.1319999999999997,2003
Goodnight Goodnight,Maroon 5,95.105000000000004,4.5626548142717507,0.55630029173730478,-7.2489999999999997,2007
Stupify (Album Version),Disturbed,98.016999999999996,9.0242025791707476,0.6151801786233817,-3.1949999999999998,2000
Keep It On The Hush,Ludacris / Jazze Pha,158.16499999999999,2.5351716461628584,0.74644393042315882,-6.0720000000000001,2001
Like You'll Never See Me Again,Alicia Keys,127.81100000000001,5.1536778029445065,0.53474848537034969,-8.9339999999999993,2007
Burn It Down (Live In San Diego),Avenged Sevenfold,174.756,6.0118875632682576,0.43016063701845586,-5.1269999999999998,2006
Candy Perfume Girl (Album Version),Madonna,97.108000000000004,-3.5937502535496959,0.76886896399652849,-10.920999999999999,1998
Pretty On The Outside,Bullet For My Valentine,203.39599999999999,8.9930324141267555,0.73688451499190999,-3.4460000000000002,2010
Will Work For Love,Usher,85.022000000000006,7.6802013998943472,0.61917944423594828,-6.1740000000000004,2008
A Man's Home Is His Castle (Album Version),Faith Hill,138.345,-0.90750130718954258,0.39200877147130697,-12.728,1995
Roads That Don't End and Views That Never Cease,We Came As Romans,149.88399999999999,9.1479205166418271,0.82691988856767928,-2.9420000000000002,2009
Stan,Eminem / Dido,64.061999999999998,4.0207803906113151,0,-6.1449999999999996,2000
Hug Da Block,Birdman,157.095,7.6988486277873065,0,-7.0460000000000003,2005
Smile Like You Mean It,The Killers,132.03700000000001,6.3789008310249304,0,-4.2530000000000001,2003
Seduction (album),Alesana,100.685,5.3521036853685375,0.80570298855711175,-5.7549999999999999,2008
Russian Roulette,Rihanna,127.65300000000001,6.0965311816192562,0,-5.8369999999999997,2009
Slave,Weezer,123.854,4.7943526666666667,0.73797008623358418,-5.4500000000000002,2002
White Rabbit,Grace Potter and the Nocturnals,115.614,6.719697916666667,0.75678276689377932,-7.0090000000000003,2010
Acapulco Sunrise,Carlos Santana,93.384,2.9813616531165312,0,-12.747,1991
No One,Alicia Keys,90.109999999999999,12.449542129629629,0,-3.0369999999999999,2007
I'm Alive,Céline Dion,101.949,8.4411394285714287,0.87524807511194702,-5.8120000000000003,2002
You Are Not Alone,Michael Jackson,124.48,7.087804103852597,0,-6.9020000000000001,1995
Nice & Slow,Usher,121.742,11.018478591817317,0,-8.6839999999999993,1997
Fantasy,Mariah Carey,102.479,10.885848350253806,0.48828987603734525,-9.1829999999999998,1995
I Ain't Gonna Take It Anymore (Album Version),Faith Hill,138.01400000000001,-0.28637555704099826,0.439202489315343,-7.6829999999999998,2005
Open Arms,Boyz II Men,68.698999999999998,1.5885330374753452,0.49835461183956942,-7.423,2009
The Reaping,Coheed and Cambria,127.59699999999999,-6.0671443089430896,0.66270764163597407,-9.3710000000000004,2007
Viviré Y Moriré,Enrique Iglesias,113.797,9.9871621065808291,0.53547468240481511,-6.2670000000000003,1997
Area Codes,Ludacris / Nate Dogg,101.08199999999999,4.6230741737125287,0.88363919724873363,-7.4539999999999997,2001
Stronger,Britney Spears,108.06999999999999,15.241446050775741,0,-2.8580000000000001,2000
OH LONESOME ME,Johnny Cash,199.88900000000001,4.7635192685321552,0,-13.375,1987
Under The Sheets,Ellie Goulding,91.977999999999994,5.9448451527224426,0,-4.7779999999999996,2009
Raising Hell,RUN-DMC,169.15000000000001,14.978469469469468,0.70594856537274164,-5.1890000000000001,1986
Clampdown,The Clash,149.49799999999999,7.0906322234978951,0,-3.8500000000000001,1979
Kanga-Roo,Jeff Buckley,106.40300000000001,2.1494667832167837,0,-11.779999999999999,1994
Silent Night,Mariah Carey,89.594999999999999,1.1128563015312132,0.54305286419928955,-11.887,1994
Indescribable,Chris Tomlin,164.11799999999999,4.3324368448637314,0,-7.0860000000000003,2004
I Don't Want To Miss A Thing,Aerosmith,120.828,5.2186373080397468,0,-4.3440000000000003,1998
Stroke,Apocalyptica,142.01599999999999,-0.87378157969774761,0,-5.569,2007
I Can't Give You Anything But Love,Louis Armstrong,89.731999999999999,12.382823185731858,0,-10.369999999999999,1987
If,Nelly,127.913,5.9033952819332569,0,-4.8739999999999997,2003
One Particular Harbour,Jimmy Buffett,97.394999999999996,5.256113833676034,0,-9.8070000000000004,1983
Everyone Looks So Good From Here,Underoath,78.620999999999995,5.86012326869806,0.67372608826686087,-2.262,2006
Brothers Under The Bridges ('83),Bruce Springsteen,95.959000000000003,5.6154952919020715,0.4507622416414992,-7.3399999999999999,1998
Girl Named Tennessee (Album Version),NEEDTOBREATHE,187.88999999999999,11.641500502008032,0.81698930670123671,-6.2640000000000002,2009
The Circle of Love,Mannheim Steamroller,98.203000000000003,4.7903542644757433,0.21508031850922793,-14.249000000000001,2000
"Gimme More (""Kimme More"" Remix)",Britney Spears featuring Lil Kim,113.315,9.2905132314266936,0.43386138187869538,-2.4910000000000001,2008
Audience Of One,Rise Against,161.80000000000001,6.1988899902104748,0.8217312601557003,-4.2800000000000002,2008
Can't Say Goodbye,Snoop Dogg / Charlie Wilson,97.872,4.6076592762487252,0.52878248094258773,-4.6609999999999996,2008
Headlights Look Like Diamonds,Arcade Fire,146.20500000000001,0.55534711211778032,0.83090093668863652,-8.2840000000000007,2003
Dirty Little Secret,The All-American Rejects,140.09,8.4726872563352824,0,-10.693,2005
Summertime,Kenny Chesney,167.90000000000001,7.5461293103448268,0,-6.1399999999999997,2005
Thank You For The Venom (Album Version),My Chemical Romance,206.99100000000001,10.980804188255613,0.33888672001070602,-3.7749999999999999,2004
Out Of Breath,Lifehouse,122.661,0.44170401785714286,0,-4.1699999999999999,2002
Mai (Album Version),Josh Groban,125.995,1.8643976288189696,0.5209311573989811,-10.260999999999999,2006
Smile,Michael Jackson,78.738,3.7582563359106529,0.64432314974453919,-9.7759999999999998,1995
Yellow Roses,Dolly Parton,114.13,1.378946719506825,0,-13.897,1989
"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,99.084999999999994,2.213923453493547,0,-10.054,1998
In Keeping Secrets Of Silent Earth: 3,Coheed and Cambria,158.178,2.229370774431469,0.68919591298720562,-4.5410000000000004,2003
Dímelo,Enrique Iglesias,114.958,8.6744912383177564,0,-4.8170000000000002,2007
Wake Up,Coheed and Cambria,143.96700000000001,-6.4024130036630034,0.68935271340097826,-8.6400000000000006,2005
The Dirt Whispered,Rise Against,205.79599999999999,8.7368183685446006,0.73954388096669288,-3.819,2008
Father's Son,3 Doors Down,159.40100000000001,0.68050210813492062,0.67556222253376008,-6.2910000000000004,2005
Thank You,Boyz II Men,95.149000000000001,7.913315254237288,0.58192389320282389,-9.2970000000000006,1994
That Lucky Old Sun,Dean Martin,132.55799999999999,4.8974530360531316,0,-11.702,1997
Back In The Saddle,Aerosmith,121.312,6.4036502407250069,0,-6.0140000000000002,1976
A Moment Suspended In Time,Underoath,88.019999999999996,6.5968157805044303,0.68722969315942617,-2.2959999999999998,2006
Quality Or Quantity,Bad Religion,175.654,7.5743973463687144,0.62227339447143148,-3.7810000000000001,1990
Happy Is A Yuppie Word,Switchfoot,97.882999999999996,2.9697867877972182,0.61125264966835768,-3.7210000000000001,2005
Career Opportunities,The Clash,173.28800000000001,8.9554212962962954,0,-5.5750000000000002,1977
SOS,Rihanna,137.423,10.936920328060925,0,-3.7029999999999998,2006
White Christmas,Lee Ann Womack,77.722999999999999,-5.1167269624573377,0.61706040273021567,-14.128,2003
Burn This Disco Out,Michael Jackson,116.33,9.8290057439824956,0.66193305609093356,-4.633,1979
Whiskey & Water (Amended LP Version),Uncle Kracker,90.021000000000001,12.555402583255523,0.58576542441319879,-8.7509999999999994,2000
You Can't Read My Mind,Toby Keith,162.06200000000001,4.9285008748906387,0,-4.3760000000000003,2009
Should I (Reveal),Frank Sinatra,90.379000000000005,8.7846991614255767,0,-12.231999999999999,1993
Lies,Martina McBride,96.028999999999996,4.0891986067297577,0.51639132003870991,-9.1869999999999994,2009
You Don't Know My Name,Alicia Keys,160.97200000000001,-2.3166090736914602,0,-12.951000000000001,2003
Traditions of Christmas,Mannheim Steamroller,88.438999999999993,24.694193602693602,0.36037058271214062,-33.241,1988
I'm Back,Eminem,180.16800000000001,7.6917761387163566,0.81170753141375918,-3.9889999999999999,2000
Control [Live Version],Mutemath,135.06,2.5173099877450977,0.26630074891191469,-5.1310000000000002,2006
My Friend Goo,Sonic Youth,156.851,4.3242668970814133,0.68606662672329344,-9.3960000000000008,1990
Revolución,Enrique Iglesias,103.845,8.8288237179487172,0.43071432608518956,-8.1959999999999997,1997
Jesus Oh What A Wonderful Child,Mariah Carey,168.79300000000001,11.162879802699896,0.5010154987367782,-8.4760000000000009,1994
Your Love Oh Lord (Psalm 36),Third Day,89.215999999999994,-1.3913841991341991,0,-7.0910000000000002,1999
Eachhoureachsecondeachminuteeachday:Of My Life,Maxwell,152.03800000000001,-1.1402559300873909,0.63580884678945593,-13.096,1998
Fader,The Temper Trap,171.928,3.9902746233521653,0,-5.7069999999999999,2009
Sun Giant,Fleet Foxes,75.620999999999995,-3.3829547222222223,0.87995881794234543,-21.484999999999999,2008
Fallin' Apart,The All-American Rejects,128.02699999999999,8.5048069716775618,0.70659008706220938,-4.9480000000000004,2008
Love Your Memory,Miranda Lambert,133.285,-2.5369473304473305,0.64700605196857452,-9.7889999999999997,2005
Gnaahh,Joe Satriani,119.953,5.8567457170827213,0.59492365715315298,-5.0049999999999999,2004
Swords_ Dragons & Diet Coke (LP Version),The Devil Wears Prada,50.668999999999997,4.2828891547049439,0.86972032779874686,-4.6459999999999999,2006
Inevitable (AOL Sessions),Anberlin,96.394000000000005,4.6681929948283969,0.60768830486353376,-7.5279999999999996,2007
Graves,Tokyo Police Club,86.477000000000004,8.5129492209237618,0.78411396794042421,-4.2210000000000001,2008
Eye For An Eye,Story Of The Year,204.386,9.4903689279731989,0,-4.4820000000000002,2010
All Along The Watchtower,DAVE MATTHEWS BAND,193.583,6.5690803798934443,0,-6.9039999999999999,1994
Underneath The Same Moon (Album Version),Blake Shelton,137.85900000000001,2.2579208916083915,0.38293509007501925,-4.6760000000000002,2003
Take No Prisoners,Megadeth,101.746,5.3238563977746871,0.73059824022975928,-11.413,1990
Red Umbrella (Album Version),Faith Hill,118.077,5.1145894623655925,0.57301982798809403,-5.2709999999999999,2007
Never Let Me Down,Kanye West / Jay-Z / J. Ivy,166.28,2.2022025323516288,0.76464621749829553,-6.1950000000000003,2003
So Damn Clever,Plain White T's,93.944999999999993,6.4977937181663838,0.76417618625561967,-3.5899999999999999,2006
The Past is Proof,Senses Fail,136.66,3.697517466666667,0,-5.6070000000000002,2008
Killer Bee Bop,Joe Satriani,99.027000000000001,1.2817945780832376,0,-12.138999999999999,1995
Epiphany (I'm Leaving),Chrisette Michele,162.88,6.497551109688434,0.79416305166670764,-5.9269999999999996,2009
The Prettiest Thing,Norah Jones,136.10300000000001,-11.74259948224852,0.68907795498401592,-14.564,2004
Still Don't Give A Fuck,Eminem,90.480000000000004,8.773998475144861,0.73244464826172928,-4.133,1999
Summer Of Darkness (Summer Of Darkness Album Version),Demon Hunter,87.668999999999997,8.2414208842350192,0.42530424172042486,-5.016,2004
Sugar,Louis Armstrong & His Hot Seven,133.654,8.9270264925373137,0,-14.223000000000001,1987
Killboy Powerhead (Album Version),The Offspring,106.081,8.3340636704119841,0,-7.1609999999999996,1994
All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),DJ Khaled,149.88300000000001,8.8367103977081225,0.86312429196061979,-3.8860000000000001,2010
Headfirst For Halos (Live Version) (Starland),My Chemical Romance,119.414,9.3640197414395541,0,-6.4530000000000003,2006
Spanish Bombs,The Clash,148.989,2.4539289449749884,0,-7.7839999999999998,1979
Wrath Upon Ourselves,As I Lay Dying,88.456999999999994,10.594105533465871,0.70055389827040149,-3.8639999999999999,2007
Crazy,Joe Satriani,126.34699999999999,6.0699336124401908,0.65498272502866173,-7.7450000000000001,1993
Fresh Pair of Panties On,Snoop Dogg,84.350999999999999,-4.567424787606198,0.57827489312284452,-7.5599999999999996,2004
Sexy Eyes,Baby Bash / Russell Lee,64.805000000000007,4.9959423247559887,0.69076097140212345,-4.9720000000000004,2003
Right Side Of Wrong,Bon Jovi,133.53800000000001,2.5267667641325535,0,-7.0220000000000002,2002
Little Bird,Annie Lennox,125.03,12.546672118380062,0,-9.0269999999999992,1992
Believe,The Smashing Pumpkins,108.79600000000001,-2.139722127900396,0.71277324191239266,-9.1590000000000007,1995
At Dawn They Sleep,Slayer,130.45099999999999,7.0565353933815471,0.66171956295987733,-8.6630000000000003,1985
Wherever I May Roam,Apocalyptica,135.864,4.7949644400132936,0.65244620199137127,-11.734,1996
Brain Stew (Album Version),Green Day,76.057000000000002,13.702563633520949,0,-4.9450000000000003,2001
The Girl Got Hot,Weezer,127.104,5.8484032507739929,0.77581588146788161,-5.6310000000000002,2009
Chocolate,Snow Patrol,117.97499999999999,3.06436917562724,0,-5.6929999999999996,2003
Stay,The Temptations,94.001999999999995,9.9427410047522073,0,-8.2390000000000008,1998
One Man Show,Jonas Brothers,171.97499999999999,2.8487716611479024,0.64179513502271968,-5.1239999999999997,2008
